#{"t_start": 1753900099.014961, "env_id": "None"}
r,l,t
-10.2,3,17.283559
-10.3,4,17.284175
9.3,8,17.285364
-10.5,6,17.286255
9.3,8,17.287457
-10.9,10,17.288937
-10.7,8,17.29012
9.3,8,17.291306
-10.1,2,17.291624
-10.1,2,17.291933
9.3,8,17.293122
-10.0,1,17.29329
-10.0,1,17.293455
9.1,10,17.294934
9.2,9,17.296273
9.3,8,17.297602
9.3,8,17.298854
-12.7,9,17.300221
9.3,8,17.301461
9.3,8,17.302683
9.3,8,17.30388
-10.4,5,17.304632
-10.5,6,17.305526
9.2,9,17.306864
9.2,9,17.3082
-10.6,7,17.309242
9.3,8,17.310425
-10.8,9,17.311751
-10.6,7,17.312781
9.3,8,17.313964
9.2,9,17.315301
-10.2,3,17.31576
9.3,8,17.316945
9.3,8,17.318124
9.2,9,17.319445
8.9,12,17.321213
-10.0,1,17.32138
9.3,8,17.322563
9.2,9,17.323915
7.3,9,17.325245
9.1,10,17.326712
9.3,8,17.327902
9.3,8,17.329078
6.3,10,17.330547
9.1,10,17.332006
9.3,8,17.333181
9.0,11,17.334787
9.3,8,17.335964
7.3,9,17.337291
9.3,8,17.338474
9.3,8,17.339649
-10.4,5,17.340389
9.3,8,17.341565
-10.2,3,17.342021
-10.8,9,17.343353
9.3,8,17.344527
8.3,9,17.345853
9.2,9,17.347179
9.3,8,17.348354
9.2,9,17.349687
9.2,9,17.351007
9.3,8,17.352189
-10.4,5,17.352934
9.2,9,17.354256
-10.4,5,17.354994
-10.8,9,17.35632
9.0,11,17.357938
-10.4,5,17.358683
8.3,9,17.360008
9.3,8,17.361192
8.2,10,17.362659
9.2,9,17.364353
9.3,8,17.365638
9.2,9,17.367045
9.3,8,17.368283
9.2,9,17.36967
9.3,8,17.370899
9.2,9,17.372276
-10.4,5,17.373055
8.3,9,17.374421
8.8,13,17.376395
9.3,8,17.377614
9.3,8,17.378823
9.1,10,17.380376
8.2,10,17.381884
9.3,8,17.383078
9.3,8,17.384264
9.3,8,17.385452
9.1,10,17.386928
-10.7,8,17.388107
-10.5,6,17.388992
-10.7,8,17.390169
9.3,8,17.391355
9.3,8,17.392535
9.3,8,17.393712
-10.2,3,17.394167
9.3,8,17.395345
9.3,8,17.396527
9.1,10,17.398047
9.2,9,17.399379
9.3,8,17.400563
8.1,11,17.402175
9.3,8,17.403354
9.2,9,17.404679
9.3,8,17.405854
9.3,8,17.407033
9.3,8,17.408212
9.1,10,17.409677
8.9,12,17.411427
9.3,8,17.412604
9.2,9,17.413928
9.3,8,17.415108
9.2,9,17.416454
9.3,8,17.417632
9.3,8,17.41881
-10.0,1,17.418977
-10.1,2,17.419285
-10.0,1,17.419449
9.3,8,17.420628
-10.8,9,17.421953
9.2,9,17.423277
9.2,9,17.4246
8.3,9,17.425915
9.3,8,17.427091
9.3,8,17.428266
-10.2,3,17.428722
9.3,8,17.429894
-10.5,6,17.430788
9.3,8,17.431968
9.3,8,17.433145
-11.4,6,17.434029
9.3,8,17.435208
9.2,9,17.43654
-10.5,6,17.437429
-10.4,5,17.438165
9.1,10,17.439635
-10.2,3,17.440091
9.3,8,17.441268
9.3,8,17.442442
8.3,9,17.443762
9.3,8,17.444938
9.2,9,17.446253
9.3,8,17.447447
9.2,9,17.448762
9.2,9,17.450082
9.3,8,17.451258
9.3,8,17.452442
9.3,8,17.453627
9.3,8,17.454809
9.3,8,17.455994
8.1,11,17.457604
-5.0,2,17.457916
9.0,11,17.459515
9.3,8,17.460688
9.3,8,17.461868
9.3,8,17.463049
9.2,9,17.464375
-10.3,4,17.464972
8.3,9,17.466294
9.3,8,17.467477
9.2,9,17.468797
-10.2,3,17.469251
9.3,8,17.470426
9.0,11,17.47203
-10.2,3,17.472484
9.1,10,17.473946
9.2,9,17.475258
-10.7,8,17.476432
9.3,8,17.477612
9.0,11,17.479212
9.3,8,17.480393
8.3,9,17.481711
9.2,9,17.483024
-10.3,4,17.483622
-10.5,6,17.484501
-10.7,8,17.485672
9.3,8,17.486852
9.3,8,17.488021
9.3,8,17.489194
9.3,8,17.490376
9.3,8,17.49155
9.3,8,17.492723
9.3,8,17.493895
7.2,10,17.495357
9.3,8,17.496546
-10.0,1,17.496711
9.3,8,17.49789
-10.6,7,17.498913
8.3,9,17.500231
9.2,9,17.50155
9.3,8,17.502723
9.2,9,17.504042
9.3,8,17.505215
9.3,8,17.506389
-10.6,7,17.50743
-10.4,5,17.50817
9.3,8,17.509348
9.1,10,17.510811
9.2,9,17.512137
9.3,8,17.513313
9.3,8,17.514498
-10.7,8,17.515676
9.2,9,17.517001
-10.4,5,17.51774
9.2,9,17.519085
-11.0,2,17.519395
9.3,8,17.520568
-10.3,4,17.521171
-10.1,2,17.521481
9.3,8,17.522655
7.3,9,17.523978
9.2,9,17.525294
-10.2,3,17.52575
9.3,8,17.52693
9.3,8,17.528101
9.3,8,17.52928
9.3,8,17.530458
9.3,8,17.531639
9.3,8,17.532816
9.3,8,17.533989
9.3,8,17.535164
9.2,9,17.5365
9.3,8,17.537679
7.0,1,17.537845
9.3,8,17.539018
9.3,8,17.540194
9.3,8,17.541367
8.2,10,17.542831
8.2,10,17.544291
9.3,8,17.545467
8.2,10,17.546939
9.2,9,17.548255
9.2,9,17.549584
-10.4,5,17.550322
-10.3,4,17.550917
-10.4,5,17.55165
9.3,8,17.552826
9.3,8,17.553995
-5.5,7,17.555025
9.2,9,17.556341
9.3,8,17.557518
-10.4,5,17.558258
9.3,8,17.559431
9.3,8,17.560607
9.3,8,17.561779
-10.7,8,17.562956
9.3,8,17.56413
9.3,8,17.565303
9.2,9,17.566615
9.3,8,17.567792
7.2,11,17.569407
9.3,8,17.570582
9.1,10,17.572042
9.3,8,17.573214
-10.6,7,17.574245
9.3,8,17.901732
-10.4,5,17.902592
-10.7,8,17.903808
-10.4,5,17.904567
9.3,8,17.905762
-10.3,4,17.906384
9.3,8,17.907573
9.3,8,17.908765
9.3,8,17.909981
7.2,10,17.911467
-10.2,3,17.911924
9.3,8,17.913103
9.1,10,17.914775
-10.4,5,17.915567
-10.3,4,17.916191
-10.4,5,17.916954
9.2,9,17.918298
9.3,8,17.919497
9.3,8,17.920693
-10.8,9,17.922037
-10.6,7,17.923076
-10.4,5,17.923832
8.3,9,17.925167
-10.1,2,17.925476
-10.1,2,17.925788
-10.0,1,17.925961
9.2,9,17.927292
9.3,8,17.928477
9.3,8,17.929656
-10.0,1,17.929824
9.3,8,17.931191
-10.2,3,17.931728
9.3,8,17.933009
9.3,8,17.934252
-10.0,1,17.934428
9.2,9,17.935806
9.3,8,17.937039
9.2,9,17.938415
9.3,8,17.939631
-10.2,3,17.940107
-10.1,2,17.940433
-10.0,1,17.940602
9.3,8,17.94183
9.3,8,17.943049
9.2,9,17.944423
9.3,8,17.945651
-10.2,3,17.946123
9.3,8,17.94735
9.3,8,17.948562
-10.2,3,17.949035
9.3,8,17.950263
9.2,9,17.951627
-10.2,3,17.9521
9.3,8,17.953318
-10.3,4,17.953939
-10.1,2,17.954259
9.1,10,17.955763
-10.1,2,17.956084
9.3,8,17.957286
9.3,8,17.958504
9.3,8,17.959724
-10.5,6,17.960646
-10.5,6,17.961568
-10.3,4,17.962199
-10.2,3,17.962665
9.3,8,17.963881
9.2,9,17.965242
9.2,9,17.966607
-10.1,2,17.966925
-10.0,1,17.967095
9.3,8,17.968309
9.3,8,17.96952
7.2,10,17.971042
9.3,8,17.972258
9.3,8,17.973477
8.3,9,17.974837
9.2,9,17.976214
9.3,8,17.977431
-10.0,1,17.977603
-10.0,1,17.977771
9.2,9,17.979152
-10.1,2,17.979473
9.3,8,17.980687
9.3,8,17.981898
9.3,8,17.983114
8.3,9,17.984475
9.3,8,17.985689
-10.5,6,17.986606
-10.8,9,17.98796
9.0,11,17.989615
9.3,8,17.990834
9.2,9,17.99219
9.2,9,17.993546
9.2,9,17.994901
9.2,9,17.996257
-10.6,7,17.997326
-10.3,4,17.997945
9.3,8,17.999158
9.2,9,18.000527
-10.1,2,18.000848
9.2,9,18.002199
-10.9,10,18.003697
-10.6,7,18.004756
9.3,8,18.005964
9.2,9,18.007322
9.2,9,18.008681
9.2,9,18.010038
9.3,8,18.011246
-10.5,6,18.012155
8.3,9,18.013528
9.3,8,18.01474
-10.7,8,18.015949
9.3,8,18.017157
9.3,8,18.018365
9.2,9,18.019727
14.2,10,18.021238
9.3,8,18.022447
9.2,9,18.023807
9.2,9,18.025163
9.3,8,18.026374
9.0,11,18.028026
9.3,8,18.029238
8.3,9,18.030603
9.3,8,18.031814
8.3,9,18.033171
9.1,10,18.03467
9.2,9,18.036025
8.3,9,18.037379
9.3,8,18.03859
-10.2,3,18.039059
9.1,10,18.040591
9.3,8,18.041807
9.2,9,18.043161
9.3,8,18.044366
9.2,9,18.045718
9.0,11,18.047373
9.2,9,18.048732
9.3,8,18.04993
9.3,8,18.051139
9.2,9,18.052492
8.3,9,18.053849
9.3,8,18.055054
9.2,9,18.056404
9.3,8,18.057613
9.3,8,18.058825
9.3,8,18.060029
9.3,8,18.061239
9.3,8,18.062442
-10.0,1,18.062611
9.3,8,18.063821
9.3,8,18.06503
9.3,8,18.066237
8.7,14,18.068319
9.3,8,18.069528
9.3,8,18.070738
-10.0,1,18.070911
9.3,8,18.072127
9.3,8,18.073336
9.3,8,18.074551
9.2,9,18.075906
9.3,8,18.077119
9.3,8,18.078335
9.2,9,18.079692
9.3,8,18.080904
9.3,8,18.082116
9.2,9,18.083464
9.2,9,18.08483
9.2,9,18.086203
6.7,4,18.08682
9.2,9,18.088179
9.3,8,18.089389
9.3,8,18.090602
9.3,8,18.091812
9.3,8,18.093024
9.3,8,18.094231
9.3,8,18.095434
9.3,8,18.096649
-10.5,6,18.097564
-10.9,10,18.099067
9.2,9,18.100427
-10.6,7,18.101483
-10.8,9,18.102839
9.1,10,18.10435
-10.9,10,18.105876
9.3,8,18.10708
9.3,8,18.10829
9.0,11,18.109953
-10.7,8,18.111165
-10.5,6,18.112088
9.3,8,18.113284
9.3,8,18.114546
9.2,9,18.115879
8.3,9,18.11721
8.2,10,18.118692
9.2,9,18.120024
-10.3,4,18.120627
9.3,8,18.121808
9.2,9,18.123133
9.2,9,18.124464
-10.3,4,18.125064
9.2,9,18.126401
9.2,9,18.12772
-10.2,3,18.128176
9.1,10,18.129633
9.3,8,18.130806
9.2,9,18.132125
9.0,11,18.133732
9.3,8,18.134905
9.3,8,18.136079
7.2,10,18.137543
8.3,9,18.138855
9.2,9,18.140179
-10.2,3,18.140635
9.3,8,18.141811
9.2,9,18.143126
9.3,8,18.144305
9.3,8,18.145476
-10.0,1,18.145641
9.3,8,18.146813
9.3,8,18.147987
9.3,8,18.149163
-10.7,8,18.150329
9.2,9,18.151645
9.0,11,18.153245
9.3,8,18.15442
-10.2,3,18.154873
-10.5,6,18.155777
8.2,10,18.15743
9.3,8,18.158701
9.2,9,18.160017
9.3,8,18.161184
9.2,9,18.162499
9.3,8,18.163674
9.3,8,18.164842
9.3,8,18.166012
9.2,9,18.167325
9.3,8,18.168494
-10.4,5,18.169238
9.3,8,18.1704
9.3,8,18.171588
-10.7,8,18.17276
-10.8,9,18.174077
-10.7,8,18.175251
9.3,8,18.176422
9.3,8,18.177597
9.2,9,18.178902
-10.0,1,18.179063
-10.0,1,18.179225
-10.1,2,18.179531
9.2,9,18.180846
9.3,8,18.182016
9.1,10,18.18347
9.2,9,18.184801
-10.0,1,18.184967
-10.0,1,18.185128
9.1,10,18.186582
9.0,11,18.18818
9.1,10,18.189641
-10.2,3,18.190094
9.3,8,18.191265
9.1,10,18.19272
9.3,8,18.193895
-10.6,7,18.194915
9.3,8,18.196088
-11.6,8,18.197264
9.3,8,18.198432
9.3,8,18.199604
9.3,8,18.200777
-12.8,10,18.202231
9.3,8,18.203392
9.3,8,18.204566
9.2,9,18.205881
9.1,10,18.207342
-10.3,4,18.207939
9.2,9,18.209251
-10.2,3,18.209707
9.3,8,18.540144
-10.5,6,18.541113
9.2,9,18.542478
9.2,9,18.543831
9.3,8,18.545032
-10.3,4,18.545639
9.3,8,18.546842
9.3,8,18.548228
8.1,11,18.549917
-10.2,3,18.550392
8.3,9,18.551752
-10.4,5,18.552517
9.3,8,18.553717
-10.1,2,18.554037
-10.0,1,18.554202
9.2,9,18.555547
9.3,8,18.556741
-10.3,4,18.557347
-10.6,7,18.558392
-10.8,9,18.559733
8.9,12,18.561525
9.3,8,18.562717
9.3,8,18.563943
9.3,8,18.565155
9.2,9,18.566531
8.9,12,18.56831
7.3,9,18.569647
9.3,8,18.570832
9.3,8,18.572021
9.2,9,18.573347
8.3,9,18.574683
9.3,8,18.575868
9.2,9,18.577189
9.1,10,18.578664
9.3,8,18.579849
9.3,8,18.581112
9.2,9,18.582442
9.2,9,18.583767
-10.1,2,18.584075
-10.0,1,18.584242
9.0,11,18.585853
-10.0,1,18.58602
-10.0,1,18.586185
9.2,9,18.587505
9.3,8,18.588685
9.3,8,18.589871
9.2,9,18.591207
9.3,8,18.5924
9.3,8,18.593582
9.3,8,18.594783
9.3,8,18.595973
9.3,8,18.597151
9.3,8,18.59833
9.2,9,18.599654
9.3,8,18.600835
8.3,9,18.60216
9.2,9,18.603485
9.3,8,18.604661
9.2,9,18.605985
9.1,10,18.607448
-10.4,5,18.608193
9.3,8,18.60937
9.1,10,18.610839
9.2,9,18.612157
9.3,8,18.613331
9.2,9,18.614649
9.3,8,18.615828
9.3,8,18.617004
8.3,9,18.618327
9.3,8,18.619504
9.3,8,18.620684
-10.0,1,18.620854
9.3,8,18.622029
9.1,10,18.623485
-10.4,5,18.624227
9.3,8,18.625402
9.3,8,18.626577
-10.1,2,18.626914
9.3,8,18.628083
-10.0,1,18.628245
9.2,9,18.629566
7.3,9,18.630891
9.2,9,18.632212
-12.5,7,18.633267
-10.3,4,18.63387
-10.3,4,18.634467
-10.3,4,18.635073
-10.5,6,18.635955
-10.6,7,18.636986
-10.8,9,18.638304
-10.5,6,18.639195
-10.4,5,18.639931
9.3,8,18.641107
9.3,8,18.642277
-10.4,5,18.64302
-10.1,2,18.64333
-10.2,3,18.64378
9.3,8,18.644947
9.0,11,18.646557
9.3,8,18.647734
9.3,8,18.648912
9.3,8,18.650086
8.2,10,18.651551
9.3,8,18.652724
9.3,8,18.653894
9.3,8,18.655065
9.2,9,18.656371
9.3,8,18.657546
9.3,8,18.658725
9.3,8,18.6599
-10.2,3,18.66036
7.0,13,18.66225
9.3,8,18.663427
9.2,9,18.664767
8.3,9,18.666085
9.3,8,18.667254
9.0,11,18.668857
9.3,8,18.670031
9.3,8,18.671216
-10.1,2,18.671525
9.2,9,18.672841
-10.0,1,18.673007
9.3,8,18.674178
9.1,10,18.675645
9.3,8,18.67682
8.9,12,18.678568
9.3,8,18.679739
9.3,8,18.680916
9.3,8,18.682087
9.3,8,18.683258
9.3,8,18.684436
9.2,9,18.685752
8.1,11,18.687361
7.3,9,18.688678
-10.0,1,18.688843
9.3,8,18.690017
9.1,10,18.69147
9.0,11,18.693073
8.9,12,18.69482
14.3,9,18.696136
9.2,9,18.697447
9.2,9,18.69876
9.3,8,18.699929
9.2,9,18.701246
-10.0,1,18.701412
9.3,8,18.702616
-10.0,1,18.70278
9.3,8,18.703951
-10.2,3,18.704408
9.3,8,18.70558
9.2,9,18.706899
9.3,8,18.708069
9.3,8,18.709239
9.1,10,18.710698
7.3,9,18.712013
9.3,8,18.713188
9.2,9,18.7145
9.1,10,18.71597
-10.6,7,18.717024
-11.5,7,18.718053
9.0,11,18.719655
9.2,9,18.720979
9.2,9,18.722295
9.3,8,18.723464
9.2,9,18.724785
9.3,8,18.725963
-10.6,7,18.726994
-10.7,8,18.728167
9.1,10,18.729635
9.2,9,18.730948
9.1,10,18.7324
9.3,8,18.733583
9.2,9,18.734894
-10.3,4,18.735494
-10.1,2,18.735803
-10.3,4,18.736401
7.3,10,18.737866
9.3,8,18.739037
9.3,8,18.740216
-10.2,3,18.740681
9.2,9,18.741999
9.2,9,18.743326
9.3,8,18.744503
9.3,8,18.745681
9.3,8,18.746858
-10.6,7,18.747894
9.3,8,18.749071
9.2,9,18.750404
9.3,8,18.751578
-11.0,11,18.753196
-10.6,7,18.754226
9.3,8,18.755395
-10.2,3,18.755849
9.3,8,18.757016
9.1,10,18.758506
9.3,8,18.759678
9.3,8,18.760852
9.3,8,18.762025
-10.1,2,18.762336
-10.1,2,18.76264
9.3,8,18.763811
9.3,8,18.764981
9.3,8,18.766152
9.3,8,18.767319
9.3,8,18.768485
9.3,8,18.769655
9.2,9,18.770975
9.3,8,18.772147
9.2,9,18.773462
-11.5,7,18.77449
9.3,8,18.775664
9.2,9,18.776982
9.2,9,18.778294
9.3,8,18.779466
-10.6,7,18.780501
9.2,9,18.781818
9.2,9,18.783136
-10.1,2,18.783451
9.1,10,18.784903
9.3,8,18.786077
-10.2,3,18.78653
9.3,8,18.787699
9.3,8,18.788875
8.2,10,18.790339
9.2,9,18.791654
9.2,9,18.792966
9.3,8,18.794133
9.2,9,18.795446
9.3,8,18.796618
-10.0,1,18.796782
-10.0,1,18.796944
-10.0,1,18.797108
-10.3,4,18.797705
9.3,8,18.798877
9.2,9,18.800212
9.3,8,18.80139
9.3,8,18.802564
9.1,10,18.80402
9.3,8,18.805191
-10.2,3,18.805644
9.3,8,18.806812
9.2,9,18.808129
9.3,8,18.809305
9.3,8,18.810471
9.3,8,18.811652
8.3,9,18.812967
9.1,10,18.814436
-10.0,1,18.814603
9.2,9,18.815919
9.3,8,18.817089
-10.5,6,18.817973
9.3,8,18.81914
-10.3,4,18.819735
-10.4,5,18.820484
8.3,9,18.821804
9.1,10,18.823262
-10.1,2,18.823568
-10.4,5,18.824309
9.3,8,18.825487
9.2,9,18.8268
9.3,8,18.827971
9.3,8,18.829141
9.3,8,18.830313
9.3,8,18.831486
8.3,9,18.832799
9.3,8,18.833971
9.2,9,18.835286
-10.5,6,18.836172
9.3,8,18.837344
9.2,9,18.83866
9.3,8,18.839834
9.3,8,18.841014
-10.7,8,19.168606
9.1,10,19.170219
-11.3,5,19.171016
-10.7,8,19.172248
9.3,8,19.173486
-10.5,6,19.174417
9.2,9,19.175792
9.3,8,19.177019
-10.0,1,19.177192
9.3,8,19.178414
-10.0,1,19.17859
9.3,8,19.179808
9.3,8,19.181037
9.3,8,19.182251
9.2,9,19.183626
8.3,9,19.184994
9.3,8,19.186206
9.2,9,19.187581
9.3,8,19.188799
9.1,10,19.190315
-10.0,1,19.190488
8.3,9,19.191849
9.3,8,19.193065
9.3,8,19.19428
9.2,9,19.195647
9.3,8,19.197026
-10.2,3,19.197526
-10.1,2,19.197854
9.2,9,19.199216
9.3,8,19.200422
-10.0,1,19.200593
9.3,8,19.201783
9.3,8,19.202974
9.3,8,19.204168
9.3,8,19.205364
-10.4,5,19.206119
8.9,12,19.207895
9.3,8,19.2091
9.3,8,19.210292
9.3,8,19.211482
9.3,8,19.212666
9.3,8,19.213953
9.3,8,19.215183
9.3,8,19.216411
9.3,8,19.217638
-10.1,2,19.217962
9.2,9,19.219317
9.2,9,19.220687
9.3,8,19.221891
9.2,9,19.223249
9.3,8,19.224467
-10.0,1,19.224639
8.2,10,19.226143
-10.1,2,19.226465
-10.2,3,19.226945
9.2,9,19.228296
9.3,8,19.229501
9.3,8,19.230705
9.3,8,19.231911
8.3,9,19.233286
9.2,9,19.234657
9.2,9,19.236014
9.2,9,19.237375
9.3,8,19.238593
9.2,9,19.239953
9.3,8,19.241166
9.3,8,19.242386
-10.1,2,19.242707
-10.3,4,19.243323
7.3,9,19.244683
-10.2,3,19.245153
9.2,9,19.246516
-10.4,5,19.247282
9.3,8,19.248492
9.2,9,19.249855
9.1,10,19.251361
9.3,8,19.25257
-10.4,5,19.253335
9.3,8,19.254551
9.3,8,19.255759
9.2,9,19.257117
9.2,9,19.258475
-10.7,8,19.259687
9.2,9,19.261034
-10.3,4,19.261648
9.3,8,19.262861
9.2,9,19.264218
9.2,9,19.265571
9.3,8,19.266776
9.2,9,19.268142
9.3,8,19.269349
9.3,8,19.270559
9.3,8,19.271768
-10.2,3,19.272235
9.3,8,19.273443
9.3,8,19.27466
9.3,8,19.275875
9.2,9,19.277234
9.3,8,19.278437
-10.0,1,19.278607
8.3,9,19.279987
9.3,8,19.281205
-10.3,4,19.281815
9.3,8,19.283023
-10.8,9,19.284387
-10.8,9,19.285739
-10.5,6,19.286655
-10.5,6,19.287562
-10.4,5,19.288322
9.2,9,19.289687
9.3,8,19.290894
9.2,9,19.292257
9.2,9,19.29361
-10.7,8,19.294816
9.3,8,19.296017
9.2,9,19.29738
9.3,8,19.29858
-10.2,3,19.299047
8.3,9,19.300397
8.3,9,19.301755
9.3,8,19.302981
9.2,9,19.304346
7.2,10,19.305848
9.0,11,19.307504
9.2,9,19.308861
9.3,8,19.310073
9.3,8,19.311276
9.3,8,19.312481
9.3,8,19.313689
-10.4,5,19.314453
9.2,9,19.315806
-10.0,1,19.315975
9.1,10,19.317469
-10.2,3,19.317935
9.3,8,19.319139
9.3,8,19.320346
9.3,8,19.321549
8.3,9,19.322905
9.2,9,19.324256
-10.6,7,19.325312
9.1,10,19.326818
9.3,8,19.32802
9.3,8,19.329229
9.3,8,19.33043
9.3,8,19.331632
9.3,8,19.332841
9.3,8,19.334048
9.3,8,19.335253
-10.5,6,19.336159
8.3,9,19.33752
9.2,9,19.338881
-10.1,2,19.339199
8.3,9,19.340547
-10.2,3,19.341015
9.3,8,19.342222
9.2,9,19.343587
9.3,8,19.344809
-10.8,9,19.346162
9.3,8,19.34737
8.2,10,19.348876
9.3,8,19.35008
9.3,8,19.351289
9.2,9,19.352643
9.1,10,19.354142
8.2,10,19.355651
9.3,8,19.35686
14.3,9,19.358216
9.3,8,19.359424
8.3,9,19.360772
9.2,9,19.362128
9.3,8,19.363348
-10.5,6,19.364437
9.1,10,19.366009
-10.2,3,19.366486
9.3,8,19.367707
9.1,10,19.369209
-10.4,5,19.369961
9.2,9,19.371314
9.2,9,19.372674
-10.8,9,19.374028
-10.8,9,19.37538
9.2,9,19.376733
8.3,9,19.378082
9.2,9,19.379418
9.3,8,19.38066
9.2,9,19.382006
9.3,8,19.3832
-10.4,5,19.383955
-10.7,8,19.385148
9.1,10,19.386633
9.3,8,19.387832
9.3,8,19.389027
9.3,8,19.390219
9.1,10,19.391706
9.2,9,19.393038
9.1,10,19.394524
-10.5,6,19.395421
9.2,9,19.39676
8.3,9,19.398297
-10.6,7,19.399375
13.3,10,19.40088
9.3,8,19.402086
9.3,8,19.403295
9.1,10,19.404792
9.0,11,19.406429
-10.2,3,19.406895
-10.2,3,19.407365
9.2,9,19.408697
9.3,8,19.409905
9.3,8,19.411087
9.3,8,19.41227
9.3,8,19.413467
9.3,8,19.414735
9.3,8,19.415961
9.3,8,19.417173
-10.7,8,19.418392
9.3,8,19.419608
9.3,8,19.420822
9.2,9,19.422184
-10.6,7,19.42324
-10.4,5,19.424007
9.1,10,19.425507
9.3,8,19.426707
9.3,8,19.427908
-10.5,6,19.428823
9.3,8,19.430031
8.3,9,19.431402
9.3,8,19.432613
-10.1,2,19.432932
9.3,8,19.43414
9.3,8,19.435354
9.3,8,19.436563
9.3,8,19.437768
9.3,8,19.438968
9.3,8,19.440183
9.3,8,19.441388
9.3,8,19.442598
-10.0,1,19.442768
9.3,8,19.443976
9.3,8,19.445177
9.0,11,19.446823
-10.5,6,19.447736
8.3,9,19.449091
9.3,8,19.450294
9.3,8,19.45149
8.2,10,19.452988
9.2,9,19.454344
9.3,8,19.455553
9.3,8,19.456764
9.3,8,19.45797
9.3,8,19.459168
9.3,8,19.460363
9.3,8,19.461565
-11.5,7,19.462626
9.3,8,19.463847
9.3,8,19.465051
9.2,9,19.466401
9.3,8,19.467607
-10.7,8,19.468817
9.3,8,19.470022
8.3,9,19.471371
9.3,8,19.472574
9.3,8,19.47379
9.2,9,19.475175
-10.7,8,19.476375
-10.7,8,19.477583
9.0,11,19.805277
-10.4,5,19.806087
9.3,8,19.8073
9.2,9,19.808653
-10.2,3,19.809118
9.2,9,19.810452
9.3,8,19.811644
9.3,8,19.812835
9.3,8,19.814021
9.3,8,19.815209
9.3,8,19.816388
7.3,9,19.81771
-10.0,1,19.817877
9.3,8,19.819064
8.3,9,19.820395
9.3,8,19.82157
9.3,8,19.822753
-10.5,6,19.823641
9.3,8,19.824837
9.0,11,19.826453
-5.7,9,19.82777
9.3,8,19.828953
9.2,9,19.830363
9.3,8,19.831692
9.3,8,19.83293
9.2,9,19.834292
-10.0,1,19.834465
9.2,9,19.835822
-10.6,7,19.836872
9.2,9,19.838224
9.3,8,19.83942
9.3,8,19.840626
9.2,9,19.841979
9.3,8,19.843185
9.3,8,19.844389
-10.1,2,19.844705
9.3,8,19.845899
9.3,8,19.84709
9.0,11,19.84872
9.2,9,19.850059
-5.7,9,19.851398
8.3,9,19.852742
9.1,10,19.854225
9.3,8,19.855419
9.1,10,19.856902
-10.4,5,19.857657
9.3,8,19.858855
-11.3,5,19.859608
9.3,8,19.860801
9.3,8,19.861997
9.3,8,19.863204
9.3,8,19.864612
9.3,8,19.865885
9.1,10,19.867459
14.3,9,19.868835
9.1,10,19.870353
-10.7,8,19.871577
9.0,11,19.87325
-10.5,6,19.874177
9.3,8,19.875394
9.3,8,19.876613
-10.7,8,19.877832
9.3,8,19.879055
-10.6,7,19.880121
-10.7,8,19.881488
9.2,9,19.882877
9.0,11,19.884537
-10.4,5,19.885306
9.3,8,19.886498
9.3,8,19.887696
8.8,13,19.889612
8.3,9,19.890954
9.3,8,19.892143
-10.6,7,19.89319
-10.7,8,19.894378
-11.5,7,19.895423
9.2,9,19.896756
8.3,9,19.898166
-10.1,2,19.898489
-10.1,2,19.898801
9.3,8,19.899997
9.3,8,19.901188
9.2,9,19.902518
-10.1,2,19.902828
-10.1,2,19.903143
-10.0,1,19.903311
9.3,8,19.904495
9.0,11,19.906122
9.3,8,19.907362
-10.2,3,19.907823
9.3,8,19.909011
9.2,9,19.910336
-10.2,3,19.910796
7.9,13,19.91272
9.2,9,19.914084
9.3,8,19.915273
9.2,9,19.916604
9.3,8,19.917798
9.2,9,19.919132
9.3,8,19.920319
9.3,8,19.921511
9.2,9,19.922838
9.3,8,19.924024
9.1,10,19.9255
9.3,8,19.926712
-10.2,3,19.927177
-10.1,2,19.927489
9.1,10,19.928962
8.3,9,19.930297
9.0,11,19.931926
9.3,8,19.933137
9.3,8,19.93432
9.3,8,19.935505
8.3,9,19.936835
9.3,8,19.938026
9.2,9,19.93936
9.3,8,19.940549
8.9,12,19.942307
9.3,8,19.943496
9.2,9,19.944827
9.0,11,19.946451
9.3,8,19.947645
-10.5,6,19.948542
-10.5,6,19.949433
9.2,9,19.950759
9.3,8,19.951942
9.3,8,19.953127
8.6,15,19.955313
9.3,8,19.956498
8.3,9,19.957828
9.3,8,19.959012
-10.5,6,19.959906
8.3,9,19.961236
8.3,9,19.962565
9.3,8,19.963755
9.3,8,19.964941
9.3,8,19.966131
9.0,11,19.967757
9.3,8,19.968944
9.0,11,19.970569
9.3,8,19.971752
7.3,9,19.973088
9.3,8,19.974274
9.3,8,19.975461
9.3,8,19.976645
9.3,8,19.977835
9.3,8,19.979018
9.1,10,19.980503
9.2,9,19.981837
9.3,8,19.983027
-10.0,1,19.983193
9.0,11,19.984817
9.1,10,19.986297
9.3,8,19.987487
9.2,9,19.988816
9.3,8,19.990005
-10.5,6,19.990902
13.1,12,19.992668
9.3,8,19.993856
9.1,10,19.995326
9.3,8,19.996512
9.3,8,19.997728
9.2,9,19.999066
-10.1,2,19.999382
-10.0,1,19.99955
9.3,8,20.000735
9.2,9,20.002069
9.1,10,20.003552
-11.1,3,20.004014
-10.3,4,20.004622
9.3,8,20.005814
9.3,8,20.007006
